,dataid,local_15min,solar_total,grid,sequence
1919700,27,2019-10-21 16:30:00,9.477,-8.533,16654
1919699,27,2019-10-21 16:45:00,9.494,-8.857,16655
1919830,27,2019-10-21 17:00:00,9.516,-8.742,16656
1919829,27,2019-10-21 17:15:00,9.419,-8.39,16657
1919828,27,2019-10-21 17:30:00,9.307,-8.668,16658
1919827,27,2019-10-21 17:45:00,9.129,-8.164,16659
1919966,27,2019-10-21 18:00:00,8.87,-8.062,16660
1919965,27,2019-10-21 18:15:00,8.582,-7.911,16661
1919964,27,2019-10-21 18:30:00,8.273,-7.415,16662
1919963,27,2019-10-21 18:45:00,7.943,-7.288,16663
1920030,27,2019-10-21 19:00:00,7.519,-6.636,16664
1920029,27,2019-10-21 19:15:00,7.057,-6.567,16665
1920028,27,2019-10-21 19:30:00,6.653,-6.219,16666
1920027,27,2019-10-21 19:45:00,6.119,-5.654,16667
1920174,27,2019-10-21 20:00:00,5.517,-4.916,16668
1920173,27,2019-10-21 20:15:00,4.793,-4.208,16669
1920172,27,2019-10-21 20:30:00,3.994,-1.008,16670
1920171,27,2019-10-21 20:45:00,3.369,0.365,16671
1920242,27,2019-10-21 21:00:00,2.668,1.131,16672
1920241,27,2019-10-21 21:15:00,1.092,3.06,16673
1920240,27,2019-10-21 21:30:00,0.404,2.43,16674
1920239,27,2019-10-21 21:45:00,0.163,1.245,16675
1920303,27,2019-10-21 22:00:00,0.024,1.076,16676
1920302,27,2019-10-21 22:15:00,-0.002,1.497,16677
1920301,27,2019-10-21 22:30:00,-0.003,1.014,16678
1920300,27,2019-10-21 22:45:00,-0.003,0.928,16679
1920433,27,2019-10-21 23:00:00,-0.003,0.833,16680
1920432,27,2019-10-21 23:15:00,-0.003,1.191,16681
1920431,27,2019-10-21 23:30:00,-0.003,0.833,16682
1920430,27,2019-10-21 23:45:00,-0.003,1.166,16683
1920493,27,2019-10-22 00:00:00,-0.003,0.88,16684
1920492,27,2019-10-22 00:15:00,-0.003,1.308,16685
1920491,27,2019-10-22 00:30:00,-0.003,0.799,16686
1920490,27,2019-10-22 00:45:00,-0.003,1.423,16687
1920611,27,2019-10-22 01:00:00,-0.003,1.042,16688
1920610,27,2019-10-22 01:15:00,-0.003,1.602,16689
1920609,27,2019-10-22 01:30:00,-0.004,1.527,16690
1920608,27,2019-10-22 01:45:00,-0.003,1.27,16691
1920783,27,2019-10-22 02:00:00,-0.003,1.416,16692
1920782,27,2019-10-22 02:15:00,-0.003,1.135,16693
1920781,27,2019-10-22 02:30:00,-0.003,1.481,16694
1920780,27,2019-10-22 02:45:00,-0.003,0.743,16695
1920878,27,2019-10-22 03:00:00,-0.003,1.0,16696
1920877,27,2019-10-22 03:15:00,-0.003,1.077,16697
1920876,27,2019-10-22 03:30:00,-0.003,0.763,16698
1920875,27,2019-10-22 03:45:00,-0.003,0.894,16699
1920950,27,2019-10-22 04:00:00,-0.003,0.457,16700
1920949,27,2019-10-22 04:15:00,-0.003,0.882,16701
1920948,27,2019-10-22 04:30:00,-0.003,0.503,16702
1920947,27,2019-10-22 04:45:00,-0.003,0.746,16703
1921102,27,2019-10-22 05:00:00,-0.003,0.642,16704
1921101,27,2019-10-22 05:15:00,-0.003,0.791,16705
